"","ID","Sex","Partner.ID","Match","Interest.Correlation","Same.Race","Age.of.Partner","Race.of.Partner","Preference.of.Partner.Attract","Preference.of.Partner.Sincerity","Preference.of.Partner.Intelligence","Preference.of.Partner.Fun","Preference.of.Partner.Ambition","Preference.of.Partner.Shared.Interest","Decision.of.Partner","Rating.from.Partner.Attract","Rating.from.Partner.Sincerity","Rating.from.Partner.Intelligence","Rating.from.Partner.Fun","Rating.from.Partner.Ambition","Rating.from.Partner.Shared.Interest","Overall.Like","Assumed.Match.Probability","Met.Before","Age","Field","Race","Importance.Same.Race","Importance.Same.Religion","Origin","Zipcode","Income","Date.Frequency","Go.Out.Frequency","Sports","Art","Gaming","Clubbing","Yoga","Expected.Happiness","Expected.Matches","Attractiveness.1","Sincerity.1","Intelligence.1","Fun.1","Ambition.1","Shared.Interest.1","Attractiveness.2","Sincerity.2","Intelligence.2","Fun.2","Ambition.2","Shared.Interest.2","Attractiveness.3","Sincerity.3","Intelligence.3","Fun.3","Ambition.3","Shared.Interest.3","Attractiveness.4","Sincerity.4","Intelligence.4","Fun.4","Ambition.4","Attractiveness.5","Sincerity.5","Intelligence.5","Fun.5","Ambition.5","Final.Decision","Final.Attractiveness.Rating","Final.Sincerity.Rating"
"7163",485,"Male",467,"No",-0.09,"No",24,"European/Caucasian American",20,20,20,20,20,0,0,7,10,10,6,6,6,7,5,2,29,"African-American Studies/History","Black/African American",4,3,"South Orange, New Jersey","7,050","",6,2,6,7,6,6,4,6,NA,20,15,20,15,15,15,20,15,15,15,20,15,15,20,15,15,20,15,8,8,7,8,7,7,8,8,7,7,1,9,10
"7164",485,"Male",468,"No",-0.12,"No",25,"Other",15,25,15,15,15,15,0,5,8,7,5,8,4,7,7,2,29,"African-American Studies/History","Black/African American",4,3,"South Orange, New Jersey","7,050","",6,2,6,7,6,6,4,6,NA,20,15,20,15,15,15,20,15,15,15,20,15,15,20,15,15,20,15,8,8,7,8,7,7,8,8,7,7,1,10,10
"7165",485,"Male",469,"Yes",0.51,"No",25,"Asian/Pacific Islander/Asian-American",20,10,20,20,10,20,1,6,8,8,7,7,7,7,7,2,29,"African-American Studies/History","Black/African American",4,3,"South Orange, New Jersey","7,050","",6,2,6,7,6,6,4,6,NA,20,15,20,15,15,15,20,15,15,15,20,15,15,20,15,15,20,15,8,8,7,8,7,7,8,8,7,7,1,9,9
"7166",485,"Male",470,"No",0.17,"No",29,"Asian/Pacific Islander/Asian-American",10,20,25,25,10,10,0,3,4,5,3,2,3,4,4,2,29,"African-American Studies/History","Black/African American",4,3,"South Orange, New Jersey","7,050","",6,2,6,7,6,6,4,6,NA,20,15,20,15,15,15,20,15,15,15,20,15,15,20,15,15,20,15,8,8,7,8,7,7,8,8,7,7,1,10,10
"7167",485,"Male",471,"No",0.09,"No",30,"Asian/Pacific Islander/Asian-American",15,15,25,10,15,20,0,4,4,4,4,4,2,2,2,2,29,"African-American Studies/History","Black/African American",4,3,"South Orange, New Jersey","7,050","",6,2,6,7,6,6,4,6,NA,20,15,20,15,15,15,20,15,15,15,20,15,15,20,15,15,20,15,8,8,7,8,7,7,8,8,7,7,1,10,10
"7168",485,"Male",472,"No",-0.05,"No",25,"Latino/Hispanic American",10,25,25,20,10,10,0,2,2,5,1,3,3,2,5,2,29,"African-American Studies/History","Black/African American",4,3,"South Orange, New Jersey","7,050","",6,2,6,7,6,6,4,6,NA,20,15,20,15,15,15,20,15,15,15,20,15,15,20,15,15,20,15,8,8,7,8,7,7,8,8,7,7,1,10,10
"7169",485,"Male",473,"No",-0.12,"No",34,"Asian/Pacific Islander/Asian-American",15,20,20,15,15,15,0,8,9,9,8,7,7,7,5,2,29,"African-American Studies/History","Black/African American",4,3,"South Orange, New Jersey","7,050","",6,2,6,7,6,6,4,6,NA,20,15,20,15,15,15,20,15,15,15,20,15,15,20,15,15,20,15,8,8,7,8,7,7,8,8,7,7,0,9,10
"7170",485,"Male",474,"No",-0.3,"Yes",30,"Black/African American",15,20,10,30,5,20,0,4,9,8,6,6,8,6,10,2,29,"African-American Studies/History","Black/African American",4,3,"South Orange, New Jersey","7,050","",6,2,6,7,6,6,4,6,NA,20,15,20,15,15,15,20,15,15,15,20,15,15,20,15,15,20,15,8,8,7,8,7,7,8,8,7,7,1,10,10
"7171",485,"Male",475,"No",0.22,"No",27,"Latino/Hispanic American",10,15,30,10,15,20,0,4,4,4,4,4,6,3,3,2,29,"African-American Studies/History","Black/African American",4,3,"South Orange, New Jersey","7,050","",6,2,6,7,6,6,4,6,NA,20,15,20,15,15,15,20,15,15,15,20,15,15,20,15,15,20,15,8,8,7,8,7,7,8,8,7,7,1,9,10
"7172",485,"Male",476,"Yes",-0.15,"No",25,"European/Caucasian American",20,20,20,15,15,10,1,7,8,8,8,5,6,8,6,1,29,"African-American Studies/History","Black/African American",4,3,"South Orange, New Jersey","7,050","",6,2,6,7,6,6,4,6,NA,20,15,20,15,15,15,20,15,15,15,20,15,15,20,15,15,20,15,8,8,7,8,7,7,8,8,7,7,1,10,10
"7173",485,"Male",477,"No",-0.2,"No",27,"Latino/Hispanic American",16,19,16,17,15,17,0,5,6,6,4,NA,6,5,4,2,29,"African-American Studies/History","Black/African American",4,3,"South Orange, New Jersey","7,050","",6,2,6,7,6,6,4,6,NA,20,15,20,15,15,15,20,15,15,15,20,15,15,20,15,15,20,15,8,8,7,8,7,7,8,8,7,7,1,10,10
"7174",485,"Male",478,"No",0.14,"No",26,"European/Caucasian American",20,20,10,20,10,20,0,6,5,5,5,5,5,5,NA,2,29,"African-American Studies/History","Black/African American",4,3,"South Orange, New Jersey","7,050","",6,2,6,7,6,6,4,6,NA,20,15,20,15,15,15,20,15,15,15,20,15,15,20,15,15,20,15,8,8,7,8,7,7,8,8,7,7,1,10,10
"7175",485,"Male",479,"No",-0.08,"No",27,"European/Caucasian American",15,15,20,20,15,15,0,1,5,4,1,3,0,2,7,2,29,"African-American Studies/History","Black/African American",4,3,"South Orange, New Jersey","7,050","",6,2,6,7,6,6,4,6,NA,20,15,20,15,15,15,20,15,15,15,20,15,15,20,15,15,20,15,8,8,7,8,7,7,8,8,7,7,1,9,10
"7176",485,"Male",480,"No",0.05,"No",26,"European/Caucasian American",16,18,18,20,12,16,0,2,8,7,6,6,6,NA,NA,2,29,"African-American Studies/History","Black/African American",4,3,"South Orange, New Jersey","7,050","",6,2,6,7,6,6,4,6,NA,20,15,20,15,15,15,20,15,15,15,20,15,15,20,15,15,20,15,8,8,7,8,7,7,8,8,7,7,1,10,10
"7177",486,"Male",466,"No",0.4,"No",24,"European/Caucasian American",10,20,20,15,20,15,0,3,7,NA,2,9,2,3,5,2,32,"Neurosciences/Stem cells","Latino/Hispanic American",1,1,"Colombia, South America","10,021","",6,2,7,6,1,9,2,8,NA,20,20,20,15,10,15,30,15,15,20,10,10,10,25,25,15,15,10,7,10,8,9,9,8,10,9,8,10,1,7,8
"7178",486,"Male",467,"No",0.59,"No",24,"European/Caucasian American",20,20,20,20,20,0,1,7,8,10,7,9,7,5,4,2,32,"Neurosciences/Stem cells","Latino/Hispanic American",1,1,"Colombia, South America","10,021","",6,2,7,6,1,9,2,8,NA,20,20,20,15,10,15,30,15,15,20,10,10,10,25,25,15,15,10,7,10,8,9,9,8,10,9,8,10,0,9,7
"7179",486,"Male",468,"No",0.51,"No",25,"Other",15,25,15,15,15,15,0,6,7,8,5,5,5,5,5,2,32,"Neurosciences/Stem cells","Latino/Hispanic American",1,1,"Colombia, South America","10,021","",6,2,7,6,1,9,2,8,NA,20,20,20,15,10,15,30,15,15,20,10,10,10,25,25,15,15,10,7,10,8,9,9,8,10,9,8,10,0,9,8
"7180",486,"Male",469,"No",0.17,"No",25,"Asian/Pacific Islander/Asian-American",20,10,20,20,10,20,0,7,7,7,5,8,6,7,6,2,32,"Neurosciences/Stem cells","Latino/Hispanic American",1,1,"Colombia, South America","10,021","",6,2,7,6,1,9,2,8,NA,20,20,20,15,10,15,30,15,15,20,10,10,10,25,25,15,15,10,7,10,8,9,9,8,10,9,8,10,0,8,7
"7181",486,"Male",470,"No",0.52,"No",29,"Asian/Pacific Islander/Asian-American",10,20,25,25,10,10,1,2,7,9,6,3,5,7,7,2,32,"Neurosciences/Stem cells","Latino/Hispanic American",1,1,"Colombia, South America","10,021","",6,2,7,6,1,9,2,8,NA,20,20,20,15,10,15,30,15,15,20,10,10,10,25,25,15,15,10,7,10,8,9,9,8,10,9,8,10,0,8,5
"7182",486,"Male",471,"No",0.39,"No",30,"Asian/Pacific Islander/Asian-American",15,15,25,10,15,20,0,6,6,5,5,4,3,2,2,2,32,"Neurosciences/Stem cells","Latino/Hispanic American",1,1,"Colombia, South America","10,021","",6,2,7,6,1,9,2,8,NA,20,20,20,15,10,15,30,15,15,20,10,10,10,25,25,15,15,10,7,10,8,9,9,8,10,9,8,10,0,6,7
"7183",486,"Male",472,"No",0.74,"Yes",25,"Latino/Hispanic American",10,25,25,20,10,10,0,3,4,6,5,9,7,6,10,2,32,"Neurosciences/Stem cells","Latino/Hispanic American",1,1,"Colombia, South America","10,021","",6,2,7,6,1,9,2,8,NA,20,20,20,15,10,15,30,15,15,20,10,10,10,25,25,15,15,10,7,10,8,9,9,8,10,9,8,10,0,4,7
"7184",486,"Male",473,"No",0.53,"No",34,"Asian/Pacific Islander/Asian-American",15,20,20,15,15,15,1,8,9,9,8,8,7,7,6,2,32,"Neurosciences/Stem cells","Latino/Hispanic American",1,1,"Colombia, South America","10,021","",6,2,7,6,1,9,2,8,NA,20,20,20,15,10,15,30,15,15,20,10,10,10,25,25,15,15,10,7,10,8,9,9,8,10,9,8,10,0,5,7
"7185",486,"Male",474,"Yes",0.5,"No",30,"Black/African American",15,20,10,30,5,20,1,7,9,9,6,10,NA,7,8,2,32,"Neurosciences/Stem cells","Latino/Hispanic American",1,1,"Colombia, South America","10,021","",6,2,7,6,1,9,2,8,NA,20,20,20,15,10,15,30,15,15,20,10,10,10,25,25,15,15,10,7,10,8,9,9,8,10,9,8,10,1,9,7
"7186",486,"Male",475,"No",0.58,"Yes",27,"Latino/Hispanic American",10,15,30,10,15,20,1,5,6,7,5,5,5,5,5,2,32,"Neurosciences/Stem cells","Latino/Hispanic American",1,1,"Colombia, South America","10,021","",6,2,7,6,1,9,2,8,NA,20,20,20,15,10,15,30,15,15,20,10,10,10,25,25,15,15,10,7,10,8,9,9,8,10,9,8,10,0,5,7
"7187",486,"Male",476,"No",0.47,"No",25,"European/Caucasian American",20,20,20,15,15,10,1,8,8,8,7,8,5,5,6,2,32,"Neurosciences/Stem cells","Latino/Hispanic American",1,1,"Colombia, South America","10,021","",6,2,7,6,1,9,2,8,NA,20,20,20,15,10,15,30,15,15,20,10,10,10,25,25,15,15,10,7,10,8,9,9,8,10,9,8,10,0,8,8
"7188",486,"Male",477,"No",0.66,"Yes",27,"Latino/Hispanic American",16,19,16,17,15,17,0,6,6,8,5,7,7,6,5,2,32,"Neurosciences/Stem cells","Latino/Hispanic American",1,1,"Colombia, South America","10,021","",6,2,7,6,1,9,2,8,NA,20,20,20,15,10,15,30,15,15,20,10,10,10,25,25,15,15,10,7,10,8,9,9,8,10,9,8,10,0,4,6
"7189",486,"Male",478,"No",0.37,"No",26,"European/Caucasian American",20,20,10,20,10,20,0,8,9,8,6,7,7,6,NA,2,32,"Neurosciences/Stem cells","Latino/Hispanic American",1,1,"Colombia, South America","10,021","",6,2,7,6,1,9,2,8,NA,20,20,20,15,10,15,30,15,15,20,10,10,10,25,25,15,15,10,7,10,8,9,9,8,10,9,8,10,1,8,8
"7190",486,"Male",479,"No",0.37,"No",27,"European/Caucasian American",15,15,20,20,15,15,0,3,8,9,6,9,1,5,8,2,32,"Neurosciences/Stem cells","Latino/Hispanic American",1,1,"Colombia, South America","10,021","",6,2,7,6,1,9,2,8,NA,20,20,20,15,10,15,30,15,15,20,10,10,10,25,25,15,15,10,7,10,8,9,9,8,10,9,8,10,1,9,7
"7191",486,"Male",480,"No",0.55,"No",26,"European/Caucasian American",16,18,18,20,12,16,0,4,10,9,8,9,8,6,7,2,32,"Neurosciences/Stem cells","Latino/Hispanic American",1,1,"Colombia, South America","10,021","",6,2,7,6,1,9,2,8,NA,20,20,20,15,10,15,30,15,15,20,10,10,10,25,25,15,15,10,7,10,8,9,9,8,10,9,8,10,0,6,8
"7192",487,"Male",466,"No",0.46,"No",24,"European/Caucasian American",10,20,20,15,20,15,0,1,2,5,1,NA,0,1,1,2,24,"Classics","Asian/Pacific Islander/Asian-American",1,1,"New Jersey","7,733","",5,3,4,3,5,2,2,5,NA,25,26,15,10,9,15,20,15,15,20,15,15,15,15,15,20,20,15,7,9,6,8,5,6,7,7,5,5,1,7,6
"7193",487,"Male",467,"No",0.24,"No",24,"European/Caucasian American",20,20,20,20,20,0,1,6,10,10,8,8,7,5,4,2,24,"Classics","Asian/Pacific Islander/Asian-American",1,1,"New Jersey","7,733","",5,3,4,3,5,2,2,5,NA,25,26,15,10,9,15,20,15,15,20,15,15,15,15,15,20,20,15,7,9,6,8,5,6,7,7,5,5,0,8,5
"7194",487,"Male",468,"No",0.31,"No",25,"Other",15,25,15,15,15,15,0,4,7,7,3,3,2,5,5,2,24,"Classics","Asian/Pacific Islander/Asian-American",1,1,"New Jersey","7,733","",5,3,4,3,5,2,2,5,NA,25,26,15,10,9,15,20,15,15,20,15,15,15,15,15,20,20,15,7,9,6,8,5,6,7,7,5,5,1,4,7
"7195",487,"Male",469,"No",0.42,"Yes",25,"Asian/Pacific Islander/Asian-American",20,10,20,20,10,20,0,3,9,8,3,6,2,6,6,2,24,"Classics","Asian/Pacific Islander/Asian-American",1,1,"New Jersey","7,733","",5,3,4,3,5,2,2,5,NA,25,26,15,10,9,15,20,15,15,20,15,15,15,15,15,20,20,15,7,9,6,8,5,6,7,7,5,5,1,7,7
"7196",487,"Male",470,"No",0.5,"Yes",29,"Asian/Pacific Islander/Asian-American",10,20,25,25,10,10,0,2,6,7,2,2,2,4,3,2,24,"Classics","Asian/Pacific Islander/Asian-American",1,1,"New Jersey","7,733","",5,3,4,3,5,2,2,5,NA,25,26,15,10,9,15,20,15,15,20,15,15,15,15,15,20,20,15,7,9,6,8,5,6,7,7,5,5,1,7,4
"7197",487,"Male",471,"No",0.3,"Yes",30,"Asian/Pacific Islander/Asian-American",15,15,25,10,15,20,0,4,8,8,4,5,4,3,3,2,24,"Classics","Asian/Pacific Islander/Asian-American",1,1,"New Jersey","7,733","",5,3,4,3,5,2,2,5,NA,25,26,15,10,9,15,20,15,15,20,15,15,15,15,15,20,20,15,7,9,6,8,5,6,7,7,5,5,1,5,4
"7198",487,"Male",472,"No",0.04,"No",25,"Latino/Hispanic American",10,25,25,20,10,10,0,1,3,7,1,8,2,5,6,2,24,"Classics","Asian/Pacific Islander/Asian-American",1,1,"New Jersey","7,733","",5,3,4,3,5,2,2,5,NA,25,26,15,10,9,15,20,15,15,20,15,15,15,15,15,20,20,15,7,9,6,8,5,6,7,7,5,5,1,7,5
"7199",487,"Male",473,"No",0.64,"Yes",34,"Asian/Pacific Islander/Asian-American",15,20,20,15,15,15,0,8,10,10,9,9,7,7,5,2,24,"Classics","Asian/Pacific Islander/Asian-American",1,1,"New Jersey","7,733","",5,3,4,3,5,2,2,5,NA,25,26,15,10,9,15,20,15,15,20,15,15,15,15,15,20,20,15,7,9,6,8,5,6,7,7,5,5,0,5,5
"7200",487,"Male",474,"No",-0.21,"No",30,"Black/African American",15,20,10,30,5,20,0,4,10,9,5,7,5,7,5,2,24,"Classics","Asian/Pacific Islander/Asian-American",1,1,"New Jersey","7,733","",5,3,4,3,5,2,2,5,NA,25,26,15,10,9,15,20,15,15,20,15,15,15,15,15,20,20,15,7,9,6,8,5,6,7,7,5,5,1,7,6
"7201",487,"Male",475,"No",0.34,"No",27,"Latino/Hispanic American",10,15,30,10,15,20,0,3,NA,7,3,3,2,4,5,2,24,"Classics","Asian/Pacific Islander/Asian-American",1,1,"New Jersey","7,733","",5,3,4,3,5,2,2,5,NA,25,26,15,10,9,15,20,15,15,20,15,15,15,15,15,20,20,15,7,9,6,8,5,6,7,7,5,5,0,6,4
"7202",487,"Male",476,"No",0.03,"No",25,"European/Caucasian American",20,20,20,15,15,10,0,4,6,9,2,3,3,3,3,2,24,"Classics","Asian/Pacific Islander/Asian-American",1,1,"New Jersey","7,733","",5,3,4,3,5,2,2,5,NA,25,26,15,10,9,15,20,15,15,20,15,15,15,15,15,20,20,15,7,9,6,8,5,6,7,7,5,5,0,7,8
"7203",487,"Male",477,"No",-0.15,"No",27,"Latino/Hispanic American",16,19,16,17,15,17,0,6,8,8,6,6,6,6,5,2,24,"Classics","Asian/Pacific Islander/Asian-American",1,1,"New Jersey","7,733","",5,3,4,3,5,2,2,5,NA,25,26,15,10,9,15,20,15,15,20,15,15,15,15,15,20,20,15,7,9,6,8,5,6,7,7,5,5,0,5,8
"7204",487,"Male",478,"No",0.04,"No",26,"European/Caucasian American",20,20,10,20,10,20,0,5,5,5,5,5,5,5,NA,2,24,"Classics","Asian/Pacific Islander/Asian-American",1,1,"New Jersey","7,733","",5,3,4,3,5,2,2,5,NA,25,26,15,10,9,15,20,15,15,20,15,15,15,15,15,20,20,15,7,9,6,8,5,6,7,7,5,5,1,6,5
"7205",487,"Male",479,"No",-0.29,"No",27,"European/Caucasian American",15,15,20,20,15,15,0,2,9,8,2,4,2,4,5,2,24,"Classics","Asian/Pacific Islander/Asian-American",1,1,"New Jersey","7,733","",5,3,4,3,5,2,2,5,NA,25,26,15,10,9,15,20,15,15,20,15,15,15,15,15,20,20,15,7,9,6,8,5,6,7,7,5,5,1,8,6
"7206",487,"Male",480,"No",-0.07,"No",26,"European/Caucasian American",16,18,18,20,12,16,0,2,3,5,1,2,2,4,1,2,24,"Classics","Asian/Pacific Islander/Asian-American",1,1,"New Jersey","7,733","",5,3,4,3,5,2,2,5,NA,25,26,15,10,9,15,20,15,15,20,15,15,15,15,15,20,20,15,7,9,6,8,5,6,7,7,5,5,0,5,4
"7207",488,"Male",466,"No",0.31,"No",24,"European/Caucasian American",10,20,20,15,20,15,0,2,6,7,5,7,2,5,5,2,29,"Business","Asian/Pacific Islander/Asian-American",1,1,"India","10,027","",2,3,3,1,1,8,3,5,NA,15,20,20,20,5,20,20,20,20,20,10,10,20,20,20,20,10,10,5,10,7,10,8,5,10,10,7,8,1,8,8
"7208",488,"Male",467,"No",0.49,"No",24,"European/Caucasian American",20,20,20,20,20,0,0,6,7,8,9,9,7,6,4,2,29,"Business","Asian/Pacific Islander/Asian-American",1,1,"India","10,027","",2,3,3,1,1,8,3,5,NA,15,20,20,20,5,20,20,20,20,20,10,10,20,20,20,20,10,10,5,10,7,10,8,5,10,10,7,8,1,8,8
"7209",488,"Male",468,"No",0.33,"No",25,"Other",15,25,15,15,15,15,0,4,8,8,5,5,3,5,7,2,29,"Business","Asian/Pacific Islander/Asian-American",1,1,"India","10,027","",2,3,3,1,1,8,3,5,NA,15,20,20,20,5,20,20,20,20,20,10,10,20,20,20,20,10,10,5,10,7,10,8,5,10,10,7,8,1,10,7
"7210",488,"Male",469,"No",0.31,"Yes",25,"Asian/Pacific Islander/Asian-American",20,10,20,20,10,20,1,4,7,6,6,5,7,7,7,2,29,"Business","Asian/Pacific Islander/Asian-American",1,1,"India","10,027","",2,3,3,1,1,8,3,5,NA,15,20,20,20,5,20,20,20,20,20,10,10,20,20,20,20,10,10,5,10,7,10,8,5,10,10,7,8,0,5,5
"7211",488,"Male",470,"Yes",0.56,"Yes",29,"Asian/Pacific Islander/Asian-American",10,20,25,25,10,10,1,5,5,5,8,5,5,7,7,2,29,"Business","Asian/Pacific Islander/Asian-American",1,1,"India","10,027","",2,3,3,1,1,8,3,5,NA,15,20,20,20,5,20,20,20,20,20,10,10,20,20,20,20,10,10,5,10,7,10,8,5,10,10,7,8,1,8,8
"7212",488,"Male",471,"No",0.69,"Yes",30,"Asian/Pacific Islander/Asian-American",15,15,25,10,15,20,0,4,2,4,3,7,2,1,1,2,29,"Business","Asian/Pacific Islander/Asian-American",1,1,"India","10,027","",2,3,3,1,1,8,3,5,NA,15,20,20,20,5,20,20,20,20,20,10,10,20,20,20,20,10,10,5,10,7,10,8,5,10,10,7,8,0,5,5
"7213",488,"Male",472,"No",0.19,"No",25,"Latino/Hispanic American",10,25,25,20,10,10,0,2,3,3,4,4,2,2,8,2,29,"Business","Asian/Pacific Islander/Asian-American",1,1,"India","10,027","",2,3,3,1,1,8,3,5,NA,15,20,20,20,5,20,20,20,20,20,10,10,20,20,20,20,10,10,5,10,7,10,8,5,10,10,7,8,1,8,8
"7214",488,"Male",473,"No",0.48,"Yes",34,"Asian/Pacific Islander/Asian-American",15,20,20,15,15,15,1,8,8,8,8,10,7,8,7,2,29,"Business","Asian/Pacific Islander/Asian-American",1,1,"India","10,027","",2,3,3,1,1,8,3,5,NA,15,20,20,20,5,20,20,20,20,20,10,10,20,20,20,20,10,10,5,10,7,10,8,5,10,10,7,8,0,5,5
"7215",488,"Male",474,"No",0.02,"No",30,"Black/African American",15,20,10,30,5,20,0,5,8,9,6,8,5,6,10,2,29,"Business","Asian/Pacific Islander/Asian-American",1,1,"India","10,027","",2,3,3,1,1,8,3,5,NA,15,20,20,20,5,20,20,20,20,20,10,10,20,20,20,20,10,10,5,10,7,10,8,5,10,10,7,8,1,9,9
"7216",488,"Male",475,"No",0.61,"No",27,"Latino/Hispanic American",10,15,30,10,15,20,0,4,4,6,4,4,4,5,6,2,29,"Business","Asian/Pacific Islander/Asian-American",1,1,"India","10,027","",2,3,3,1,1,8,3,5,NA,15,20,20,20,5,20,20,20,20,20,10,10,20,20,20,20,10,10,5,10,7,10,8,5,10,10,7,8,1,10,10
"7217",488,"Male",476,"No",0.31,"No",25,"European/Caucasian American",20,20,20,15,15,10,0,6,5,6,5,4,3,4,3,2,29,"Business","Asian/Pacific Islander/Asian-American",1,1,"India","10,027","",2,3,3,1,1,8,3,5,NA,15,20,20,20,5,20,20,20,20,20,10,10,20,20,20,20,10,10,5,10,7,10,8,5,10,10,7,8,1,NA,NA
"7218",488,"Male",477,"No",-0.02,"No",27,"Latino/Hispanic American",16,19,16,17,15,17,0,6,6,8,7,9,NA,6,5,2,29,"Business","Asian/Pacific Islander/Asian-American",1,1,"India","10,027","",2,3,3,1,1,8,3,5,NA,15,20,20,20,5,20,20,20,20,20,10,10,20,20,20,20,10,10,5,10,7,10,8,5,10,10,7,8,1,5,5
"7219",488,"Male",478,"No",-0.19,"No",26,"European/Caucasian American",20,20,10,20,10,20,0,7,6,5,7,7,5,NA,NA,NA,29,"Business","Asian/Pacific Islander/Asian-American",1,1,"India","10,027","",2,3,3,1,1,8,3,5,NA,15,20,20,20,5,20,20,20,20,20,10,10,20,20,20,20,10,10,5,10,7,10,8,5,10,10,7,8,1,10,10
"7220",488,"Male",479,"No",-0.03,"No",27,"European/Caucasian American",15,15,20,20,15,15,0,4,6,8,4,9,2,3,8,2,29,"Business","Asian/Pacific Islander/Asian-American",1,1,"India","10,027","",2,3,3,1,1,8,3,5,NA,15,20,20,20,5,20,20,20,20,20,10,10,20,20,20,20,10,10,5,10,7,10,8,5,10,10,7,8,1,10,10
"7221",488,"Male",480,"Yes",0.11,"No",26,"European/Caucasian American",16,18,18,20,12,16,1,7,9,9,8,8,7,7,10,2,29,"Business","Asian/Pacific Islander/Asian-American",1,1,"India","10,027","",2,3,3,1,1,8,3,5,NA,15,20,20,20,5,20,20,20,20,20,10,10,20,20,20,20,10,10,5,10,7,10,8,5,10,10,7,8,1,10,10
"7222",489,"Male",466,"No",-0.03,"Yes",24,"European/Caucasian American",10,20,20,15,20,15,0,5,6,6,5,5,3,5,4,2,28,"Business","European/Caucasian American",6,5,"Greece","10,025","",2,1,7,9,9,9,5,6,NA,20,10,20,20,20,0,60,0,0,40,0,0,20,20,20,20,20,0,6,8,8,9,10,7,8,9,7,10,1,8,6
"7223",489,"Male",467,"Yes",0.06,"Yes",24,"European/Caucasian American",20,20,20,20,20,0,1,9,9,9,10,10,8,8,5,2,28,"Business","European/Caucasian American",6,5,"Greece","10,025","",2,1,7,9,9,9,5,6,NA,20,10,20,20,20,0,60,0,0,40,0,0,20,20,20,20,20,0,6,8,8,9,10,7,8,9,7,10,1,8,9
"7224",489,"Male",468,"No",-0.16,"No",25,"Other",15,25,15,15,15,15,0,8,7,7,6,7,6,7,7,2,28,"Business","European/Caucasian American",6,5,"Greece","10,025","",2,1,7,9,9,9,5,6,NA,20,10,20,20,20,0,60,0,0,40,0,0,20,20,20,20,20,0,6,8,8,9,10,7,8,9,7,10,1,8,8
"7225",489,"Male",469,"Yes",-0.17,"No",25,"Asian/Pacific Islander/Asian-American",20,10,20,20,10,20,1,7,4,5,8,5,7,6,9,2,28,"Business","European/Caucasian American",6,5,"Greece","10,025","",2,1,7,9,9,9,5,6,NA,20,10,20,20,20,0,60,0,0,40,0,0,20,20,20,20,20,0,6,8,8,9,10,7,8,9,7,10,1,10,8
"7226",489,"Male",470,"Yes",0.26,"No",29,"Asian/Pacific Islander/Asian-American",10,20,25,25,10,10,1,7,7,5,7,5,7,8,5,2,28,"Business","European/Caucasian American",6,5,"Greece","10,025","",2,1,7,9,9,9,5,6,NA,20,10,20,20,20,0,60,0,0,40,0,0,20,20,20,20,20,0,6,8,8,9,10,7,8,9,7,10,1,7,7
"7227",489,"Male",471,"Yes",0.04,"No",30,"Asian/Pacific Islander/Asian-American",15,15,25,10,15,20,1,7,7,7,7,7,6,7,7,2,28,"Business","European/Caucasian American",6,5,"Greece","10,025","",2,1,7,9,9,9,5,6,NA,20,10,20,20,20,0,60,0,0,40,0,0,20,20,20,20,20,0,6,8,8,9,10,7,8,9,7,10,1,6,8
"7228",489,"Male",472,"No",0.25,"No",25,"Latino/Hispanic American",10,25,25,20,10,10,0,7,6,5,7,6,7,5,7,2,28,"Business","European/Caucasian American",6,5,"Greece","10,025","",2,1,7,9,9,9,5,6,NA,20,10,20,20,20,0,60,0,0,40,0,0,20,20,20,20,20,0,6,8,8,9,10,7,8,9,7,10,0,6,8
"7229",489,"Male",473,"No",0.07,"No",34,"Asian/Pacific Islander/Asian-American",15,20,20,15,15,15,1,9,9,9,8,9,7,9,7,2,28,"Business","European/Caucasian American",6,5,"Greece","10,025","",2,1,7,9,9,9,5,6,NA,20,10,20,20,20,0,60,0,0,40,0,0,20,20,20,20,20,0,6,8,8,9,10,7,8,9,7,10,0,5,5
"7230",489,"Male",474,"Yes",-0.07,"No",30,"Black/African American",15,20,10,30,5,20,1,10,9,9,9,8,9,9,10,2,28,"Business","European/Caucasian American",6,5,"Greece","10,025","",2,1,7,9,9,9,5,6,NA,20,10,20,20,20,0,60,0,0,40,0,0,20,20,20,20,20,0,6,8,8,9,10,7,8,9,7,10,1,8,7
"7231",489,"Male",475,"Yes",0.34,"No",27,"Latino/Hispanic American",10,15,30,10,15,20,1,7,4,6,6,NA,5,5,5,2,28,"Business","European/Caucasian American",6,5,"Greece","10,025","",2,1,7,9,9,9,5,6,NA,20,10,20,20,20,0,60,0,0,40,0,0,20,20,20,20,20,0,6,8,8,9,10,7,8,9,7,10,1,6,7
"7232",489,"Male",476,"No",0.06,"Yes",25,"European/Caucasian American",20,20,20,15,15,10,1,7,6,6,5,5,4,5,5,2,28,"Business","European/Caucasian American",6,5,"Greece","10,025","",2,1,7,9,9,9,5,6,NA,20,10,20,20,20,0,60,0,0,40,0,0,20,20,20,20,20,0,6,8,8,9,10,7,8,9,7,10,0,5,7
